date,station_id,temperature,humidity,rainfall,wind_speed,cloud_cover,pressure,dew_point,station_name,latitude,longitude
2024-08-31,Karawang,26.9,67.6,0.8,3.9,20.9,1014.4,20.4,Karawang,-6.3167,107.2867
2024-09-01,Karawang,27.2,76.0,1.8,4.6,54.1,1007.7,22.4,Karawang,-6.3167,107.2867
2024-09-02,Karawang,30.9,76.2,0.5,1.4,18.6,1014.9,26.2,Karawang,-6.3167,107.2867
2024-09-03,Karawang,25.9,81.6,0.0,10.6,21.1,1009.1,22.2,Karawang,-6.3167,107.2867
2024-09-04,Karawang,26.9,66.9,0.0,2.0,40.8,1011.8,20.3,Karawang,-6.3167,107.2867
2024-09-05,Karawang,21.5,79.3,0.0,4.3,44.3,1008.6,17.4,Karawang,-6.3167,107.2867
2024-09-06,Karawang,25.9,72.4,1.0,1.3,37.0,1015.1,20.3,Karawang,-6.3167,107.2867
2024-09-07,Karawang,26.5,86.9,1.2,2.5,43.0,1011.5,23.9,Karawang,-6.3167,107.2867
2024-09-08,Karawang,27.6,81.3,0.0,3.2,33.9,1007.8,23.9,Karawang,-6.3167,107.2867
2024-09-09,Karawang,24.3,72.0,0.0,2.3,69.2,1010.9,18.7,Karawang,-6.3167,107.2867
2024-09-10,Karawang,23.1,70.5,2.3,3.6,32.0,1012.3,17.2,Karawang,-6.3167,107.2867
2024-09-11,Karawang,25.2,74.8,0.9,3.1,100.0,1004.9,20.2,Karawang,-6.3167,107.2867
2024-09-12,Karawang,27.2,80.2,0.3,9.6,78.9,1018.0,23.2,Karawang,-6.3167,107.2867
2024-09-13,Karawang,27.7,82.5,1.6,1.9,69.9,1007.5,24.2,Karawang,-6.3167,107.2867
2024-09-14,Karawang,24.6,67.7,0.2,13.0,18.4,1007.9,18.1,Karawang,-6.3167,107.2867
2024-09-15,Karawang,20.3,82.9,0.1,6.7,60.8,1006.2,16.8,Karawang,-6.3167,107.2867
2024-09-16,Karawang,27.8,76.5,0.1,1.4,47.6,1012.4,23.1,Karawang,-6.3167,107.2867
2024-09-17,Karawang,24.1,78.2,0.1,4.9,100.0,1015.5,19.8,Karawang,-6.3167,107.2867
2024-09-18,Karawang,29.5,69.2,0.5,2.8,84.9,1013.3,23.3,Karawang,-6.3167,107.2867
2024-09-19,Karawang,23.9,75.3,0.0,1.2,66.1,1016.7,19.0,Karawang,-6.3167,107.2867
2024-09-20,Karawang,26.1,78.2,0.4,3.0,26.1,1009.5,21.7,Karawang,-6.3167,107.2867
2024-09-21,Karawang,28.9,71.1,0.1,4.1,26.7,1008.8,23.2,Karawang,-6.3167,107.2867
2024-09-22,Karawang,21.1,78.4,0.4,1.0,34.2,1019.2,16.7,Karawang,-6.3167,107.2867
2024-09-23,Karawang,24.8,83.1,0.7,4.6,42.2,1010.7,21.4,Karawang,-6.3167,107.2867
2024-09-24,Karawang,23.7,83.1,1.5,1.8,20.6,1014.1,20.3,Karawang,-6.3167,107.2867
2024-09-25,Karawang,27.0,71.0,0.7,0.9,8.3,1014.3,21.2,Karawang,-6.3167,107.2867
2024-09-26,Karawang,25.0,72.6,0.9,2.6,88.8,1014.1,19.5,Karawang,-6.3167,107.2867
2024-09-27,Karawang,23.7,71.1,0.2,4.9,46.3,1008.6,17.9,Karawang,-6.3167,107.2867
2024-09-28,Karawang,25.9,70.3,0.1,7.8,26.4,1009.2,19.9,Karawang,-6.3167,107.2867
2024-09-29,Karawang,22.8,69.7,0.0,2.1,75.8,1017.8,16.7,Karawang,-6.3167,107.2867
2024-09-30,Karawang,25.4,72.1,0.1,4.5,33.8,1009.6,19.9,Karawang,-6.3167,107.2867
2024-10-01,Karawang,25.9,64.0,0.6,0.9,40.2,1004.4,18.7,Karawang,-6.3167,107.2867
2024-10-02,Karawang,22.2,77.7,0.2,1.5,15.7,1011.1,17.8,Karawang,-6.3167,107.2867
2024-10-03,Karawang,25.7,77.0,0.1,1.9,37.8,1013.5,21.0,Karawang,-6.3167,107.2867
2024-10-04,Karawang,25.2,76.0,0.1,4.7,72.5,1009.2,20.4,Karawang,-6.3167,107.2867
2024-10-05,Karawang,24.3,67.9,0.4,0.1,24.8,1009.9,17.9,Karawang,-6.3167,107.2867
2024-10-06,Karawang,26.5,67.2,0.0,3.4,50.6,1019.7,19.9,Karawang,-6.3167,107.2867
2024-10-07,Karawang,25.4,71.3,0.1,8.7,54.6,1014.7,19.7,Karawang,-6.3167,107.2867
2024-10-08,Karawang,23.5,71.2,0.5,2.3,70.4,1007.0,17.8,Karawang,-6.3167,107.2867
2024-10-09,Karawang,23.0,72.6,0.1,2.4,9.2,1014.6,17.5,Karawang,-6.3167,107.2867
2024-10-10,Karawang,27.0,74.4,0.1,4.5,28.8,1017.9,21.9,Karawang,-6.3167,107.2867
2024-10-11,Karawang,24.7,74.7,0.2,1.9,66.9,1019.6,19.6,Karawang,-6.3167,107.2867
2024-10-12,Karawang,26.9,75.0,0.5,1.4,100.0,1015.2,21.9,Karawang,-6.3167,107.2867
2024-10-13,Karawang,22.3,69.0,0.0,4.8,33.1,1014.1,16.1,Karawang,-6.3167,107.2867
2024-10-14,Karawang,22.7,68.6,0.1,3.5,74.3,1008.7,16.4,Karawang,-6.3167,107.2867
2024-10-15,Karawang,26.0,74.0,0.2,3.3,61.4,1014.3,20.8,Karawang,-6.3167,107.2867
2024-10-16,Karawang,23.5,72.3,0.1,1.3,51.1,1021.7,17.9,Karawang,-6.3167,107.2867
2024-10-17,Karawang,24.5,78.0,0.1,8.3,30.9,1011.4,20.1,Karawang,-6.3167,107.2867
2024-10-18,Karawang,25.2,78.5,0.5,5.8,26.8,1024.7,20.9,Karawang,-6.3167,107.2867
2024-10-19,Karawang,25.3,71.0,0.8,5.0,26.1,1016.8,19.5,Karawang,-6.3167,107.2867
2024-10-20,Karawang,23.7,76.8,1.5,4.5,28.1,1010.5,19.1,Karawang,-6.3167,107.2867
2024-10-21,Karawang,24.2,72.1,0.3,2.5,51.1,1006.1,18.6,Karawang,-6.3167,107.2867
2024-10-22,Karawang,26.0,75.4,1.3,2.6,80.1,1008.2,21.1,Karawang,-6.3167,107.2867
2024-10-23,Karawang,27.4,79.7,1.0,1.3,31.7,1009.1,23.3,Karawang,-6.3167,107.2867
2024-10-24,Karawang,26.0,73.6,1.2,5.8,38.2,1012.8,20.7,Karawang,-6.3167,107.2867
2024-10-25,Karawang,23.6,68.0,0.0,3.0,67.1,1011.8,17.2,Karawang,-6.3167,107.2867
2024-10-26,Karawang,24.2,64.1,0.0,3.5,23.6,1013.2,17.0,Karawang,-6.3167,107.2867
2024-10-27,Karawang,23.5,67.9,0.0,4.8,100.0,1014.6,17.1,Karawang,-6.3167,107.2867
2024-10-28,Karawang,24.5,74.5,0.3,8.9,37.7,1013.9,19.4,Karawang,-6.3167,107.2867
2024-10-29,Karawang,25.4,67.8,0.3,2.8,30.7,1017.7,19.0,Karawang,-6.3167,107.2867
2024-10-30,Karawang,25.1,77.4,0.7,5.0,49.0,1004.9,20.6,Karawang,-6.3167,107.2867
2024-10-31,Karawang,24.6,71.1,0.2,2.6,63.3,1020.9,18.9,Karawang,-6.3167,107.2867
2024-11-01,Karawang,25.9,81.6,3.8,1.4,76.8,1015.8,22.2,Karawang,-6.3167,107.2867
2024-11-02,Karawang,27.0,79.1,0.4,8.1,28.7,1010.6,22.8,Karawang,-6.3167,107.2867
2024-11-03,Karawang,25.3,93.7,10.6,4.7,30.9,999.7,24.0,Karawang,-6.3167,107.2867
2024-11-04,Karawang,26.4,84.3,8.2,8.3,53.6,1017.5,23.3,Karawang,-6.3167,107.2867
2024-11-05,Karawang,27.9,86.6,11.7,4.0,55.1,1000.7,25.2,Karawang,-6.3167,107.2867
2024-11-06,Karawang,24.2,83.5,3.7,4.3,43.6,1011.2,20.9,Karawang,-6.3167,107.2867
2024-11-07,Karawang,24.1,85.7,3.8,6.6,27.3,1010.9,21.2,Karawang,-6.3167,107.2867
2024-11-08,Karawang,27.3,76.7,2.3,5.5,6.6,1015.1,22.6,Karawang,-6.3167,107.2867
2024-11-09,Karawang,24.0,88.1,5.3,5.9,32.3,1009.6,21.7,Karawang,-6.3167,107.2867
2024-11-10,Karawang,25.1,91.4,7.1,2.1,27.7,1012.4,23.4,Karawang,-6.3167,107.2867
2024-11-11,Karawang,26.2,81.3,1.2,4.2,83.2,1015.9,22.4,Karawang,-6.3167,107.2867
2024-11-12,Karawang,24.9,85.4,11.6,2.7,93.8,999.3,21.9,Karawang,-6.3167,107.2867
2024-11-13,Karawang,28.6,80.6,1.8,0.3,31.5,1002.6,24.7,Karawang,-6.3167,107.2867
2024-11-14,Karawang,24.5,84.5,3.3,6.8,38.6,1011.6,21.4,Karawang,-6.3167,107.2867
2024-11-15,Karawang,27.8,87.1,15.0,6.3,18.9,1016.8,25.2,Karawang,-6.3167,107.2867
2024-11-16,Karawang,25.4,88.7,14.3,7.6,33.1,1006.7,23.1,Karawang,-6.3167,107.2867
2024-11-17,Karawang,28.5,79.5,10.6,7.8,46.3,1016.5,24.4,Karawang,-6.3167,107.2867
2024-11-18,Karawang,27.3,90.5,4.1,1.2,69.4,1017.6,25.4,Karawang,-6.3167,107.2867
2024-11-19,Karawang,26.3,80.5,1.1,7.8,15.5,1017.4,22.4,Karawang,-6.3167,107.2867
2024-11-20,Karawang,22.4,83.9,3.5,0.8,30.6,1012.5,19.2,Karawang,-6.3167,107.2867
2024-11-21,Karawang,22.2,81.3,6.4,7.0,24.4,1011.0,18.4,Karawang,-6.3167,107.2867
2024-11-22,Karawang,27.9,92.8,3.0,2.3,30.0,1015.9,26.5,Karawang,-6.3167,107.2867
2024-11-23,Karawang,27.2,81.9,10.0,3.9,81.7,1010.2,23.6,Karawang,-6.3167,107.2867
2024-11-24,Karawang,25.3,85.5,2.9,2.1,97.2,1014.1,22.4,Karawang,-6.3167,107.2867
2024-11-25,Karawang,25.0,76.8,3.3,4.7,13.9,1020.2,20.4,Karawang,-6.3167,107.2867
2024-11-26,Karawang,24.8,88.2,4.3,6.2,35.9,1008.3,22.5,Karawang,-6.3167,107.2867
2024-11-27,Karawang,24.5,88.6,6.5,0.4,17.4,1004.8,22.2,Karawang,-6.3167,107.2867
2024-11-28,Karawang,23.6,83.6,5.4,1.4,20.7,1019.3,20.3,Karawang,-6.3167,107.2867
2024-11-29,Karawang,26.2,83.7,2.1,1.4,17.3,1012.2,23.0,Karawang,-6.3167,107.2867
2024-11-30,Karawang,24.1,96.5,4.8,2.0,20.5,1014.9,23.4,Karawang,-6.3167,107.2867
2024-12-01,Karawang,23.4,81.8,8.2,4.1,39.3,1018.5,19.7,Karawang,-6.3167,107.2867
2024-12-02,Karawang,24.7,92.6,1.5,1.4,73.0,1018.5,23.2,Karawang,-6.3167,107.2867
2024-12-03,Karawang,25.1,79.8,15.3,2.0,21.9,1019.7,21.1,Karawang,-6.3167,107.2867
2024-12-04,Karawang,28.5,89.2,22.5,4.6,64.4,1014.4,26.3,Karawang,-6.3167,107.2867
2024-12-05,Karawang,26.2,79.4,12.6,1.4,46.4,1012.0,22.1,Karawang,-6.3167,107.2867
2024-12-06,Karawang,25.5,79.6,0.9,1.4,16.2,1006.6,21.4,Karawang,-6.3167,107.2867
2024-12-07,Karawang,25.2,87.4,4.3,4.8,81.0,1012.2,22.7,Karawang,-6.3167,107.2867
2024-12-08,Karawang,27.1,82.3,7.7,8.9,88.0,1016.2,23.6,Karawang,-6.3167,107.2867
2024-12-09,Karawang,26.5,91.1,8.3,2.2,69.9,1005.5,24.8,Karawang,-6.3167,107.2867
2024-12-10,Karawang,27.7,85.1,11.4,9.1,29.7,1016.6,24.7,Karawang,-6.3167,107.2867
2024-12-11,Karawang,23.2,85.4,9.8,4.2,85.3,1007.7,20.2,Karawang,-6.3167,107.2867
2024-12-12,Karawang,27.6,94.2,6.5,8.0,86.5,1021.5,26.5,Karawang,-6.3167,107.2867
2024-12-13,Karawang,29.5,83.4,11.9,1.3,24.3,1017.2,26.2,Karawang,-6.3167,107.2867
2024-12-14,Karawang,26.1,82.2,7.2,5.7,13.9,1015.2,22.6,Karawang,-6.3167,107.2867
2024-12-15,Karawang,29.3,75.5,6.0,4.3,29.7,1019.5,24.4,Karawang,-6.3167,107.2867
2024-12-16,Karawang,28.6,78.8,4.0,2.7,32.6,1013.3,24.4,Karawang,-6.3167,107.2867
2024-12-17,Karawang,27.9,73.9,12.1,1.3,21.7,1017.5,22.7,Karawang,-6.3167,107.2867
2024-12-18,Karawang,25.2,85.9,6.5,4.1,15.0,1004.5,22.4,Karawang,-6.3167,107.2867
2024-12-19,Karawang,25.3,86.0,7.6,5.3,25.8,1009.2,22.5,Karawang,-6.3167,107.2867
2024-12-20,Karawang,28.7,89.2,2.3,3.0,26.3,1016.7,26.6,Karawang,-6.3167,107.2867
2024-12-21,Karawang,27.7,86.6,6.3,0.9,71.9,1009.4,25.0,Karawang,-6.3167,107.2867
2024-12-22,Karawang,25.0,96.5,2.5,2.5,55.6,1017.5,24.3,Karawang,-6.3167,107.2867
2024-12-23,Karawang,25.7,79.4,4.2,0.5,47.3,1007.0,21.5,Karawang,-6.3167,107.2867
2024-12-24,Karawang,23.8,89.0,3.6,0.5,34.6,1007.1,21.6,Karawang,-6.3167,107.2867
2024-12-25,Karawang,29.6,91.1,3.9,4.7,31.3,1005.7,27.8,Karawang,-6.3167,107.2867
2024-12-26,Karawang,26.6,85.1,2.6,3.6,69.8,1008.5,23.7,Karawang,-6.3167,107.2867
2024-12-27,Karawang,26.1,90.8,2.9,4.2,58.3,1015.5,24.2,Karawang,-6.3167,107.2867
2024-12-28,Karawang,21.9,88.7,3.7,1.1,44.4,1011.2,19.6,Karawang,-6.3167,107.2867
2024-12-29,Karawang,22.0,87.8,2.1,1.0,53.0,1018.6,19.5,Karawang,-6.3167,107.2867
2024-12-30,Karawang,27.4,78.2,9.4,2.9,23.8,1018.1,23.1,Karawang,-6.3167,107.2867
2024-12-31,Karawang,30.9,83.0,2.5,0.7,56.9,1020.0,27.5,Karawang,-6.3167,107.2867
2025-01-01,Karawang,29.4,86.0,1.5,5.9,26.3,1014.0,26.7,Karawang,-6.3167,107.2867
2025-01-02,Karawang,25.9,80.4,7.4,1.0,28.9,1018.7,22.0,Karawang,-6.3167,107.2867
2025-01-03,Karawang,27.9,84.6,4.9,1.5,66.4,1011.2,24.8,Karawang,-6.3167,107.2867
2025-01-04,Karawang,26.1,77.9,10.1,0.8,24.4,1012.0,21.7,Karawang,-6.3167,107.2867
2025-01-05,Karawang,27.5,82.0,3.1,2.5,21.6,1016.7,23.9,Karawang,-6.3167,107.2867
2025-01-06,Karawang,26.3,81.9,4.9,4.1,22.5,1014.8,22.7,Karawang,-6.3167,107.2867
2025-01-07,Karawang,25.8,92.1,7.0,8.3,19.8,1006.4,24.2,Karawang,-6.3167,107.2867
2025-01-08,Karawang,25.3,81.1,0.5,1.7,8.9,1010.7,21.5,Karawang,-6.3167,107.2867
2025-01-09,Karawang,25.2,85.6,0.6,3.2,42.2,1012.8,22.3,Karawang,-6.3167,107.2867
2025-01-10,Karawang,25.7,84.3,6.7,2.4,25.8,1018.9,22.5,Karawang,-6.3167,107.2867
2025-01-11,Karawang,29.3,77.8,0.1,4.4,47.7,1015.2,24.8,Karawang,-6.3167,107.2867
2025-01-12,Karawang,26.4,82.9,1.1,3.1,79.3,1012.6,22.9,Karawang,-6.3167,107.2867
2025-01-13,Karawang,26.9,89.6,13.9,5.7,100.0,1011.9,24.8,Karawang,-6.3167,107.2867
2025-01-14,Karawang,27.1,90.7,4.8,2.7,50.0,1009.1,25.3,Karawang,-6.3167,107.2867
2025-01-15,Karawang,27.8,82.6,1.5,6.4,36.4,1017.0,24.3,Karawang,-6.3167,107.2867
2025-01-16,Karawang,27.3,90.0,4.1,7.0,50.1,1018.8,25.3,Karawang,-6.3167,107.2867
2025-01-17,Karawang,28.4,80.5,16.5,4.8,79.5,1023.3,24.5,Karawang,-6.3167,107.2867
2025-01-18,Karawang,25.7,84.8,3.9,2.8,63.2,1009.5,22.6,Karawang,-6.3167,107.2867
2025-01-19,Karawang,30.0,82.9,4.1,2.7,48.4,1012.2,26.6,Karawang,-6.3167,107.2867
2025-01-20,Karawang,25.5,83.8,1.4,3.4,66.2,1015.0,22.3,Karawang,-6.3167,107.2867
2025-01-21,Karawang,27.6,84.7,6.0,0.7,17.9,1019.1,24.5,Karawang,-6.3167,107.2867
2025-01-22,Karawang,27.2,95.6,6.5,2.4,52.9,1005.2,26.3,Karawang,-6.3167,107.2867
2025-01-23,Karawang,23.0,83.4,6.0,2.5,31.5,1008.3,19.7,Karawang,-6.3167,107.2867
2025-01-24,Karawang,24.6,87.8,10.2,11.6,16.0,1014.8,22.2,Karawang,-6.3167,107.2867
2025-01-25,Karawang,26.5,84.8,6.6,1.6,37.6,1009.1,23.4,Karawang,-6.3167,107.2867
2025-01-26,Karawang,30.4,84.5,7.8,8.7,85.4,1022.3,27.3,Karawang,-6.3167,107.2867
2025-01-27,Karawang,25.0,81.8,11.2,5.2,45.4,999.9,21.4,Karawang,-6.3167,107.2867
2025-01-28,Karawang,25.8,88.4,8.7,3.7,43.4,1006.6,23.5,Karawang,-6.3167,107.2867
2025-01-29,Karawang,27.0,90.5,8.4,3.3,13.7,1014.7,25.1,Karawang,-6.3167,107.2867
2025-01-30,Karawang,24.0,83.4,11.7,4.5,79.9,1018.2,20.6,Karawang,-6.3167,107.2867
2025-01-31,Karawang,26.2,75.2,5.6,2.2,9.7,1014.9,21.2,Karawang,-6.3167,107.2867
2025-02-01,Karawang,23.0,80.3,3.8,3.8,35.1,1017.7,19.1,Karawang,-6.3167,107.2867
2025-02-02,Karawang,27.2,85.3,4.2,3.3,8.6,1004.3,24.3,Karawang,-6.3167,107.2867
2025-02-03,Karawang,25.9,87.8,8.8,4.6,24.9,1012.7,23.4,Karawang,-6.3167,107.2867
2025-02-04,Karawang,28.9,83.5,5.5,4.3,68.0,1011.1,25.6,Karawang,-6.3167,107.2867
2025-02-05,Karawang,25.3,86.3,6.4,3.3,38.4,1016.2,22.6,Karawang,-6.3167,107.2867
2025-02-06,Karawang,25.1,79.4,9.5,11.6,51.4,1011.7,21.0,Karawang,-6.3167,107.2867
2025-02-07,Karawang,28.5,72.2,6.5,1.5,37.7,1006.9,23.0,Karawang,-6.3167,107.2867
2025-02-08,Karawang,30.2,89.5,6.9,5.8,27.0,1010.0,28.1,Karawang,-6.3167,107.2867
2025-02-09,Karawang,27.4,83.0,3.0,3.1,42.2,1011.1,24.0,Karawang,-6.3167,107.2867
2025-02-10,Karawang,29.8,88.3,3.4,3.3,42.6,1001.7,27.5,Karawang,-6.3167,107.2867
2025-02-11,Karawang,29.9,84.6,3.1,1.6,45.2,1011.5,26.8,Karawang,-6.3167,107.2867
2025-02-12,Karawang,30.9,85.6,3.1,8.1,45.7,1019.1,28.1,Karawang,-6.3167,107.2867
2025-02-13,Karawang,31.6,77.1,8.1,3.1,52.6,1014.7,27.0,Karawang,-6.3167,107.2867
2025-02-14,Karawang,26.0,93.1,1.9,1.3,80.8,1015.7,24.6,Karawang,-6.3167,107.2867
2025-02-15,Karawang,27.9,85.3,3.7,6.3,32.4,1012.6,24.9,Karawang,-6.3167,107.2867
2025-02-16,Karawang,27.4,77.3,2.2,8.9,78.8,1008.0,22.9,Karawang,-6.3167,107.2867
2025-02-17,Karawang,29.0,81.7,11.5,1.6,46.3,1007.8,25.3,Karawang,-6.3167,107.2867
2025-02-18,Karawang,28.6,87.8,6.0,3.0,100.0,1006.8,26.2,Karawang,-6.3167,107.2867
2025-02-19,Karawang,31.1,85.5,1.3,3.0,45.9,1012.3,28.2,Karawang,-6.3167,107.2867
2025-02-20,Karawang,29.2,78.4,2.3,0.4,96.7,1012.8,24.8,Karawang,-6.3167,107.2867
2025-02-21,Karawang,27.8,91.3,1.5,8.4,31.1,1009.4,26.1,Karawang,-6.3167,107.2867
2025-02-22,Karawang,27.7,83.5,0.9,2.3,29.0,1008.0,24.4,Karawang,-6.3167,107.2867
2025-02-23,Karawang,29.7,90.1,9.6,0.4,35.0,1018.7,27.7,Karawang,-6.3167,107.2867
2025-02-24,Karawang,27.9,90.5,4.8,10.5,35.9,1012.2,26.0,Karawang,-6.3167,107.2867
2025-02-25,Karawang,26.7,92.5,4.2,2.5,22.6,1012.2,25.1,Karawang,-6.3167,107.2867
2025-02-26,Karawang,26.6,79.3,6.4,3.0,49.4,1011.9,22.4,Karawang,-6.3167,107.2867
2025-02-27,Karawang,26.4,98.5,3.2,0.8,50.3,1016.2,26.1,Karawang,-6.3167,107.2867
2025-02-28,Karawang,30.5,94.3,3.1,4.9,24.8,1023.3,29.4,Karawang,-6.3167,107.2867
2025-03-01,Karawang,28.7,89.6,22.0,3.5,82.8,1013.1,26.6,Karawang,-6.3167,107.2867
2025-03-02,Karawang,32.2,86.2,0.5,2.4,67.9,1012.7,29.4,Karawang,-6.3167,107.2867
2025-03-03,Karawang,32.3,83.0,6.4,1.7,31.3,1012.4,28.9,Karawang,-6.3167,107.2867
2025-03-04,Karawang,27.0,85.2,7.7,3.8,28.8,1012.2,24.0,Karawang,-6.3167,107.2867
2025-03-05,Karawang,24.8,77.6,7.7,1.5,85.7,1007.6,20.3,Karawang,-6.3167,107.2867
2025-03-06,Karawang,27.0,85.0,9.1,4.5,42.9,1010.5,24.0,Karawang,-6.3167,107.2867
2025-03-07,Karawang,25.9,82.0,9.1,4.8,73.5,1014.1,22.3,Karawang,-6.3167,107.2867
2025-03-08,Karawang,27.7,93.5,12.6,3.7,28.9,1010.0,26.4,Karawang,-6.3167,107.2867
2025-03-09,Karawang,28.6,78.2,15.1,5.3,81.0,1016.4,24.3,Karawang,-6.3167,107.2867
2025-03-10,Karawang,27.2,84.9,5.6,0.5,29.8,1013.8,24.2,Karawang,-6.3167,107.2867
2025-03-11,Karawang,30.4,85.0,5.6,9.6,39.8,1014.5,27.4,Karawang,-6.3167,107.2867
2025-03-12,Karawang,23.0,92.4,16.5,3.9,28.8,1008.3,21.5,Karawang,-6.3167,107.2867
2025-03-13,Karawang,27.9,89.6,13.3,3.8,58.9,1009.5,25.8,Karawang,-6.3167,107.2867
2025-03-14,Karawang,25.8,86.5,1.9,0.5,36.3,1018.4,23.1,Karawang,-6.3167,107.2867
2025-03-15,Karawang,28.4,99.2,2.8,2.8,72.9,1020.2,28.2,Karawang,-6.3167,107.2867
2025-03-16,Karawang,30.4,83.8,5.5,2.6,37.8,1013.3,27.1,Karawang,-6.3167,107.2867
2025-03-17,Karawang,28.9,90.9,3.2,3.0,67.1,1018.9,27.1,Karawang,-6.3167,107.2867
2025-03-18,Karawang,31.6,79.5,3.1,1.3,42.9,1016.6,27.6,Karawang,-6.3167,107.2867
2025-03-19,Karawang,28.6,80.1,1.5,4.9,60.7,1014.9,24.7,Karawang,-6.3167,107.2867
2025-03-20,Karawang,28.2,85.9,2.4,2.8,26.8,1010.8,25.4,Karawang,-6.3167,107.2867
2025-03-21,Karawang,29.7,75.3,4.4,1.6,38.7,1013.8,24.8,Karawang,-6.3167,107.2867
2025-03-22,Karawang,28.8,83.4,7.9,6.3,100.0,1013.6,25.5,Karawang,-6.3167,107.2867
2025-03-23,Karawang,26.2,82.2,5.8,2.0,47.4,1011.0,22.7,Karawang,-6.3167,107.2867
2025-03-24,Karawang,30.7,80.3,4.0,2.7,68.5,1011.6,26.8,Karawang,-6.3167,107.2867
2025-03-25,Karawang,30.2,79.9,1.8,2.2,20.4,1008.0,26.2,Karawang,-6.3167,107.2867
2025-03-26,Karawang,26.8,79.2,3.7,2.2,19.1,1013.9,22.6,Karawang,-6.3167,107.2867
2025-03-27,Karawang,30.3,89.5,3.2,1.5,75.3,1002.9,28.1,Karawang,-6.3167,107.2867
2025-03-28,Karawang,29.6,80.6,8.0,3.7,95.5,1009.2,25.7,Karawang,-6.3167,107.2867
2025-03-29,Karawang,28.4,78.4,3.6,4.4,31.7,1015.2,24.1,Karawang,-6.3167,107.2867
2025-03-30,Karawang,31.1,81.8,3.6,4.3,21.9,1002.2,27.5,Karawang,-6.3167,107.2867
2025-03-31,Karawang,30.7,93.3,4.6,4.3,48.9,1009.4,29.4,Karawang,-6.3167,107.2867
2025-04-01,Karawang,29.4,95.6,3.2,2.6,14.7,1019.0,28.5,Karawang,-6.3167,107.2867
2025-04-02,Karawang,26.3,85.0,9.7,2.2,31.6,1012.5,23.3,Karawang,-6.3167,107.2867
2025-04-03,Karawang,31.2,85.1,6.3,4.9,39.9,1020.9,28.2,Karawang,-6.3167,107.2867
2025-04-04,Karawang,25.2,86.0,3.0,5.0,38.4,998.5,22.4,Karawang,-6.3167,107.2867
2025-04-05,Karawang,25.4,87.6,1.0,6.3,48.2,1012.7,22.9,Karawang,-6.3167,107.2867
2025-04-06,Karawang,26.3,84.0,7.3,4.2,39.1,1007.8,23.1,Karawang,-6.3167,107.2867
2025-04-07,Karawang,29.4,85.5,0.9,11.4,39.1,1012.4,26.5,Karawang,-6.3167,107.2867
2025-04-08,Karawang,26.7,79.8,8.6,3.4,10.9,1018.4,22.7,Karawang,-6.3167,107.2867
2025-04-09,Karawang,28.3,73.4,9.6,3.2,54.9,1010.4,23.0,Karawang,-6.3167,107.2867
2025-04-10,Karawang,28.2,84.8,4.2,3.7,60.2,1012.6,25.2,Karawang,-6.3167,107.2867
2025-04-11,Karawang,30.0,84.0,7.3,5.8,37.8,1017.2,26.8,Karawang,-6.3167,107.2867
2025-04-12,Karawang,32.6,82.0,5.3,8.1,65.3,1012.4,29.0,Karawang,-6.3167,107.2867
2025-04-13,Karawang,24.6,86.4,6.1,1.5,26.7,1016.6,21.9,Karawang,-6.3167,107.2867
2025-04-14,Karawang,30.2,82.0,3.7,5.4,55.6,1007.4,26.6,Karawang,-6.3167,107.2867
2025-04-15,Karawang,24.8,83.1,8.4,1.0,66.6,1017.7,21.4,Karawang,-6.3167,107.2867
2025-04-16,Karawang,29.8,81.6,4.4,0.5,53.6,1009.7,26.2,Karawang,-6.3167,107.2867
2025-04-17,Karawang,32.9,81.3,8.4,0.8,28.7,1010.4,29.1,Karawang,-6.3167,107.2867
2025-04-18,Karawang,30.0,86.3,6.6,5.1,56.5,1006.1,27.3,Karawang,-6.3167,107.2867
2025-04-19,Karawang,32.1,84.3,8.5,4.2,41.9,1012.6,28.9,Karawang,-6.3167,107.2867
2025-04-20,Karawang,31.2,89.8,7.9,11.8,19.5,1013.2,29.2,Karawang,-6.3167,107.2867
2025-04-21,Karawang,28.2,90.6,5.6,4.3,18.3,1015.4,26.4,Karawang,-6.3167,107.2867
2025-04-22,Karawang,27.5,81.6,6.7,8.0,49.7,1013.0,23.8,Karawang,-6.3167,107.2867
2025-04-23,Karawang,26.2,80.0,6.2,6.4,42.1,1007.5,22.2,Karawang,-6.3167,107.2867
2025-04-24,Karawang,30.5,90.4,10.9,1.5,17.0,1013.8,28.6,Karawang,-6.3167,107.2867
2025-04-25,Karawang,22.8,88.5,15.0,4.5,47.6,1012.4,20.5,Karawang,-6.3167,107.2867
2025-04-26,Karawang,28.3,86.0,6.2,4.8,43.2,1013.8,25.5,Karawang,-6.3167,107.2867
2025-04-27,Karawang,28.9,80.7,14.0,2.2,25.5,1013.6,25.1,Karawang,-6.3167,107.2867
2025-04-28,Karawang,26.2,81.1,6.9,4.7,20.0,1007.7,22.4,Karawang,-6.3167,107.2867
2025-04-29,Karawang,30.2,86.4,4.4,4.5,20.7,1018.4,27.5,Karawang,-6.3167,107.2867
2025-04-30,Karawang,33.4,92.3,8.7,7.8,47.6,1013.8,31.9,Karawang,-6.3167,107.2867
2025-05-01,Karawang,29.4,68.7,0.0,2.6,45.2,1013.3,23.2,Karawang,-6.3167,107.2867
